"","Country_Region","Province_State","date","confirmed","deaths","recovered","active"
"3174","China","Xinjiang",2020-03-22,76,3,73,0
"3175","China","Xinjiang",2020-03-23,76,3,73,0
"3176","China","Xinjiang",2020-03-24,76,3,73,0
"3177","China","Xinjiang",2020-03-25,76,3,73,0
"3178","China","Yunnan",2020-01-22,1,0,0,NA
"3179","China","Yunnan",2020-01-23,2,0,0,NA
"3180","China","Yunnan",2020-01-24,5,0,0,NA
"3181","China","Yunnan",2020-01-25,11,0,0,NA
"3182","China","Yunnan",2020-01-26,16,0,0,NA
"3183","China","Yunnan",2020-01-27,26,0,0,NA
"3184","China","Yunnan",2020-01-28,44,0,0,NA
"3185","China","Yunnan",2020-01-29,55,0,0,NA
"3186","China","Yunnan",2020-01-30,70,0,0,NA
"3187","China","Yunnan",2020-01-31,83,0,1,NA
"3188","China","Yunnan",2020-02-01,93,0,2,NA
"3189","China","Yunnan",2020-02-02,105,0,3,NA
"3190","China","Yunnan",2020-02-03,117,0,5,NA
"3191","China","Yunnan",2020-02-04,122,0,5,NA
"3192","China","Yunnan",2020-02-05,128,0,5,NA
"3193","China","Yunnan",2020-02-06,133,0,7,NA
"3194","China","Yunnan",2020-02-07,138,0,12,NA
"3195","China","Yunnan",2020-02-08,138,0,17,NA
"3196","China","Yunnan",2020-02-09,141,0,18,NA
"3197","China","Yunnan",2020-02-10,149,0,19,NA
"3198","China","Yunnan",2020-02-11,153,0,20,NA
"3199","China","Yunnan",2020-02-12,154,0,26,NA
"3200","China","Yunnan",2020-02-13,156,0,27,NA
