"","Province.State","date","confirmed","deaths","recovered","confirmed_growth_rate","death_growth_rate","recovered_growth_rate","death_rate","recovered_rate","conf_growth_rate_ma","death_growth_rate_ma","recovered_growth_rate_ma","diff_confirmed","diff_deaths","diff_recovered"
"Michigan-2020-03-12","Michigan","2020-03-12",2,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Michigan-2020-03-13","Michigan","2020-03-13",16,0,0,0.875,0,0,NA,NA,NA,NA,NA,14,0,0
"Michigan-2020-03-14","Michigan","2020-03-14",25,0,0,0.36,0,0,NA,NA,NA,NA,NA,9,0,0
"Michigan-2020-03-15","Michigan","2020-03-15",33,0,0,0.242424242424242,0,0,NA,NA,NA,NA,NA,8,0,0
"Michigan-2020-03-16","Michigan","2020-03-16",53,0,0,0.377358490566038,0,0,NA,NA,NA,NA,NA,20,0,0
"Michigan-2020-03-17","Michigan","2020-03-17",65,0,0,0.184615384615385,0,0,NA,NA,NA,NA,NA,12,0,0
"Michigan-2020-03-18","Michigan","2020-03-18",83,0,0,0.216867469879518,0,0,NA,NA,NA,NA,NA,18,0,0
"Michigan-2020-03-19","Michigan","2020-03-19",334,3,0,0.751497005988024,1,0,NA,NA,0.354552518694641,NA,NA,251,3,0
"Michigan-2020-03-20","Michigan","2020-03-20",552,3,0,0.394927536231884,0,0,NA,NA,0.38505317745617,NA,NA,218,0,0
"Michigan-2020-03-21","Michigan","2020-03-21",788,5,0,0.299492385786802,0.4,0,NA,NA,0.369479956500323,NA,NA,236,2,0
"Michigan-2020-03-22","Michigan","2020-03-22",1037,9,0,0.240115718418515,0.444444444444444,0,NA,NA,0.380580023260949,NA,NA,249,4,0
"Michigan-2020-03-23","Michigan","2020-03-23",1037,9,0,0,0,0,NA,NA,0.337206529285045,NA,NA,0,0,0
"Minnesota-2020-01-22","Minnesota","2020-01-22",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota-2020-01-23","Minnesota","2020-01-23",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-01-24","Minnesota","2020-01-24",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-01-25","Minnesota","2020-01-25",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-01-26","Minnesota","2020-01-26",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-01-27","Minnesota","2020-01-27",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-01-28","Minnesota","2020-01-28",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-01-29","Minnesota","2020-01-29",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-01-30","Minnesota","2020-01-30",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-01-31","Minnesota","2020-01-31",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-02-01","Minnesota","2020-02-01",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-02-02","Minnesota","2020-02-02",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-02-03","Minnesota","2020-02-03",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-02-04","Minnesota","2020-02-04",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-02-05","Minnesota","2020-02-05",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-02-06","Minnesota","2020-02-06",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-02-07","Minnesota","2020-02-07",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-02-08","Minnesota","2020-02-08",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-02-09","Minnesota","2020-02-09",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-02-10","Minnesota","2020-02-10",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-02-11","Minnesota","2020-02-11",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-02-12","Minnesota","2020-02-12",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-02-13","Minnesota","2020-02-13",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-02-14","Minnesota","2020-02-14",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-02-15","Minnesota","2020-02-15",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-02-16","Minnesota","2020-02-16",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-02-17","Minnesota","2020-02-17",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-02-18","Minnesota","2020-02-18",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-02-19","Minnesota","2020-02-19",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-02-20","Minnesota","2020-02-20",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-02-21","Minnesota","2020-02-21",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-02-22","Minnesota","2020-02-22",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-02-23","Minnesota","2020-02-23",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-02-24","Minnesota","2020-02-24",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-02-25","Minnesota","2020-02-25",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-02-26","Minnesota","2020-02-26",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-02-27","Minnesota","2020-02-27",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-02-28","Minnesota","2020-02-28",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-02-29","Minnesota","2020-02-29",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-03-01","Minnesota","2020-03-01",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-03-02","Minnesota","2020-03-02",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-03-03","Minnesota","2020-03-03",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-03-04","Minnesota","2020-03-04",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-03-05","Minnesota","2020-03-05",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-03-06","Minnesota","2020-03-06",1,0,0,1,0,0,NA,NA,NA,NA,NA,1,0,0
"Minnesota-2020-03-07","Minnesota","2020-03-07",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-03-08","Minnesota","2020-03-08",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Minnesota-2020-03-09","Minnesota","2020-03-09",2,0,0,0.5,0,0,NA,NA,NA,NA,NA,1,0,0
"Minnesota-2020-03-10","Minnesota","2020-03-10",3,0,0,0.333333333333333,0,0,NA,NA,NA,NA,NA,1,0,0
"Minnesota-2020-03-11","Minnesota","2020-03-11",5,0,0,0.4,0,0,NA,NA,NA,NA,NA,2,0,0
"Minnesota-2020-03-12","Minnesota","2020-03-12",9,0,0,0.444444444444444,0,0,NA,NA,NA,NA,NA,4,0,0
"Minnesota-2020-03-13","Minnesota","2020-03-13",14,0,0,0.357142857142857,0,0,NA,NA,NA,NA,NA,5,0,0
"Minnesota-2020-03-14","Minnesota","2020-03-14",21,0,0,0.333333333333333,0,0,NA,NA,NA,NA,NA,7,0,0
"Minnesota-2020-03-15","Minnesota","2020-03-15",35,0,0,0.4,0,0,NA,NA,NA,NA,NA,14,0,0
"Minnesota-2020-03-16","Minnesota","2020-03-16",54,0,0,0.351851851851852,0,0,NA,NA,NA,NA,NA,19,0,0
"Minnesota-2020-03-17","Minnesota","2020-03-17",60,0,0,0.1,0,0,NA,NA,NA,NA,NA,6,0,0
"Minnesota-2020-03-18","Minnesota","2020-03-18",77,0,0,0.220779220779221,0,0,NA,NA,NA,NA,NA,17,0,0
"Minnesota-2020-03-19","Minnesota","2020-03-19",89,0,0,0.134831460674157,0,0,NA,NA,NA,NA,NA,12,0,0
"Minnesota-2020-03-20","Minnesota","2020-03-20",115,0,0,0.226086956521739,0,0,NA,NA,0.206709897965394,NA,NA,26,0,0
"Minnesota-2020-03-21","Minnesota","2020-03-21",138,1,0,0.166666666666667,1,0,NA,NA,0.169672860928357,NA,NA,23,1,0
"Minnesota-2020-03-22","Minnesota","2020-03-22",169,1,0,0.183431952662722,0,0,NA,NA,0.186359251460901,NA,NA,31,0,0
"Minnesota-2020-03-23","Minnesota","2020-03-23",169,1,0,0,0,0,NA,NA,0.142203407305057,NA,NA,0,0,0
"Mississippi-2020-01-22","Mississippi","2020-01-22",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mississippi-2020-01-23","Mississippi","2020-01-23",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-01-24","Mississippi","2020-01-24",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-01-25","Mississippi","2020-01-25",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-01-26","Mississippi","2020-01-26",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-01-27","Mississippi","2020-01-27",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-01-28","Mississippi","2020-01-28",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-01-29","Mississippi","2020-01-29",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-01-30","Mississippi","2020-01-30",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-01-31","Mississippi","2020-01-31",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-02-01","Mississippi","2020-02-01",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-02-02","Mississippi","2020-02-02",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-02-03","Mississippi","2020-02-03",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-02-04","Mississippi","2020-02-04",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-02-05","Mississippi","2020-02-05",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-02-06","Mississippi","2020-02-06",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-02-07","Mississippi","2020-02-07",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-02-08","Mississippi","2020-02-08",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-02-09","Mississippi","2020-02-09",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-02-10","Mississippi","2020-02-10",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-02-11","Mississippi","2020-02-11",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-02-12","Mississippi","2020-02-12",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-02-13","Mississippi","2020-02-13",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-02-14","Mississippi","2020-02-14",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-02-15","Mississippi","2020-02-15",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-02-16","Mississippi","2020-02-16",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-02-17","Mississippi","2020-02-17",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-02-18","Mississippi","2020-02-18",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-02-19","Mississippi","2020-02-19",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-02-20","Mississippi","2020-02-20",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-02-21","Mississippi","2020-02-21",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-02-22","Mississippi","2020-02-22",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-02-23","Mississippi","2020-02-23",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-02-24","Mississippi","2020-02-24",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-02-25","Mississippi","2020-02-25",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-02-26","Mississippi","2020-02-26",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-02-27","Mississippi","2020-02-27",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-02-28","Mississippi","2020-02-28",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-02-29","Mississippi","2020-02-29",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-03-01","Mississippi","2020-03-01",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-03-02","Mississippi","2020-03-02",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-03-03","Mississippi","2020-03-03",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-03-04","Mississippi","2020-03-04",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-03-05","Mississippi","2020-03-05",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-03-06","Mississippi","2020-03-06",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-03-07","Mississippi","2020-03-07",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-03-08","Mississippi","2020-03-08",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-03-09","Mississippi","2020-03-09",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-03-10","Mississippi","2020-03-10",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-03-11","Mississippi","2020-03-11",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-03-12","Mississippi","2020-03-12",1,0,0,1,0,0,NA,NA,NA,NA,NA,1,0,0
"Mississippi-2020-03-13","Mississippi","2020-03-13",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Mississippi-2020-03-14","Mississippi","2020-03-14",6,0,0,0.833333333333333,0,0,NA,NA,NA,NA,NA,5,0,0
"Mississippi-2020-03-15","Mississippi","2020-03-15",10,0,0,0.4,0,0,NA,NA,NA,NA,NA,4,0,0
"Mississippi-2020-03-16","Mississippi","2020-03-16",13,0,0,0.230769230769231,0,0,NA,NA,NA,NA,NA,3,0,0
"Mississippi-2020-03-17","Mississippi","2020-03-17",21,0,0,0.380952380952381,0,0,NA,NA,NA,NA,NA,8,0,0
"Mississippi-2020-03-18","Mississippi","2020-03-18",34,0,0,0.382352941176471,0,0,NA,NA,NA,NA,NA,13,0,0
"Mississippi-2020-03-19","Mississippi","2020-03-19",50,1,0,0.32,1,0,NA,NA,NA,NA,NA,16,1,0
"Mississippi-2020-03-20","Mississippi","2020-03-20",80,1,0,0.375,0,0,NA,NA,NA,NA,NA,30,0,0
"Mississippi-2020-03-21","Mississippi","2020-03-21",140,1,0,0.428571428571429,0,0,NA,NA,0.377375350140056,NA,NA,60,0,0
"Mississippi-2020-03-22","Mississippi","2020-03-22",207,1,0,0.323671497584541,0,0,NA,NA,0.365919173466488,NA,NA,67,0,0
"Mississippi-2020-03-23","Mississippi","2020-03-23",207,1,0,0,0,0,NA,NA,0.289448585231194,NA,NA,0,0,0
"Missouri-2020-01-22","Missouri","2020-01-22",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Missouri-2020-01-23","Missouri","2020-01-23",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-01-24","Missouri","2020-01-24",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-01-25","Missouri","2020-01-25",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-01-26","Missouri","2020-01-26",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-01-27","Missouri","2020-01-27",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-01-28","Missouri","2020-01-28",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-01-29","Missouri","2020-01-29",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-01-30","Missouri","2020-01-30",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-01-31","Missouri","2020-01-31",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-02-01","Missouri","2020-02-01",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-02-02","Missouri","2020-02-02",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-02-03","Missouri","2020-02-03",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-02-04","Missouri","2020-02-04",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-02-05","Missouri","2020-02-05",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-02-06","Missouri","2020-02-06",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-02-07","Missouri","2020-02-07",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-02-08","Missouri","2020-02-08",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-02-09","Missouri","2020-02-09",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-02-10","Missouri","2020-02-10",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-02-11","Missouri","2020-02-11",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-02-12","Missouri","2020-02-12",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-02-13","Missouri","2020-02-13",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-02-14","Missouri","2020-02-14",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-02-15","Missouri","2020-02-15",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-02-16","Missouri","2020-02-16",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-02-17","Missouri","2020-02-17",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-02-18","Missouri","2020-02-18",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-02-19","Missouri","2020-02-19",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-02-20","Missouri","2020-02-20",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-02-21","Missouri","2020-02-21",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-02-22","Missouri","2020-02-22",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-02-23","Missouri","2020-02-23",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-02-24","Missouri","2020-02-24",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-02-25","Missouri","2020-02-25",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-02-26","Missouri","2020-02-26",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-02-27","Missouri","2020-02-27",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-02-28","Missouri","2020-02-28",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-02-29","Missouri","2020-02-29",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-03-01","Missouri","2020-03-01",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-03-02","Missouri","2020-03-02",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-03-03","Missouri","2020-03-03",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-03-04","Missouri","2020-03-04",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-03-05","Missouri","2020-03-05",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-03-06","Missouri","2020-03-06",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-03-07","Missouri","2020-03-07",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-03-08","Missouri","2020-03-08",1,0,0,1,0,0,NA,NA,NA,NA,NA,1,0,0
"Missouri-2020-03-09","Missouri","2020-03-09",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-03-10","Missouri","2020-03-10",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-03-11","Missouri","2020-03-11",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-03-12","Missouri","2020-03-12",1,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Missouri-2020-03-13","Missouri","2020-03-13",2,0,0,0.5,0,0,NA,NA,NA,NA,NA,1,0,0
"Missouri-2020-03-14","Missouri","2020-03-14",4,0,0,0.5,0,0,NA,NA,NA,NA,NA,2,0,0
"Missouri-2020-03-15","Missouri","2020-03-15",5,0,0,0.2,0,0,NA,NA,NA,NA,NA,1,0,0
"Missouri-2020-03-16","Missouri","2020-03-16",6,0,0,0.166666666666667,0,0,NA,NA,NA,NA,NA,1,0,0
"Missouri-2020-03-17","Missouri","2020-03-17",11,0,0,0.454545454545455,0,0,NA,NA,NA,NA,NA,5,0,0
"Missouri-2020-03-18","Missouri","2020-03-18",18,0,0,0.388888888888889,0,0,NA,NA,NA,NA,NA,7,0,0
"Missouri-2020-03-19","Missouri","2020-03-19",31,1,0,0.419354838709677,1,0,NA,NA,NA,NA,NA,13,1,0
"Missouri-2020-03-20","Missouri","2020-03-20",53,2,0,0.415094339622642,0.5,0,NA,NA,NA,NA,NA,22,1,0
"Missouri-2020-03-21","Missouri","2020-03-21",74,3,0,0.283783783783784,0.333333333333333,0,NA,NA,NA,NA,NA,21,1,0
"Missouri-2020-03-22","Missouri","2020-03-22",100,3,0,0.26,0,0,NA,NA,0.353424370200998,NA,NA,26,0,0
"Missouri-2020-03-23","Missouri","2020-03-23",100,3,0,0,0,0,NA,NA,0.275646592423221,NA,NA,0,0,0
"Nevada-2020-01-22","Nevada","2020-01-22",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nevada-2020-01-23","Nevada","2020-01-23",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Nevada-2020-01-24","Nevada","2020-01-24",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Nevada-2020-01-25","Nevada","2020-01-25",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Nevada-2020-01-26","Nevada","2020-01-26",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Nevada-2020-01-27","Nevada","2020-01-27",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Nevada-2020-01-28","Nevada","2020-01-28",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Nevada-2020-01-29","Nevada","2020-01-29",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Nevada-2020-01-30","Nevada","2020-01-30",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Nevada-2020-01-31","Nevada","2020-01-31",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Nevada-2020-02-01","Nevada","2020-02-01",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Nevada-2020-02-02","Nevada","2020-02-02",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Nevada-2020-02-03","Nevada","2020-02-03",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Nevada-2020-02-04","Nevada","2020-02-04",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Nevada-2020-02-05","Nevada","2020-02-05",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Nevada-2020-02-06","Nevada","2020-02-06",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Nevada-2020-02-07","Nevada","2020-02-07",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Nevada-2020-02-08","Nevada","2020-02-08",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Nevada-2020-02-09","Nevada","2020-02-09",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Nevada-2020-02-10","Nevada","2020-02-10",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Nevada-2020-02-11","Nevada","2020-02-11",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Nevada-2020-02-12","Nevada","2020-02-12",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Nevada-2020-02-13","Nevada","2020-02-13",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Nevada-2020-02-14","Nevada","2020-02-14",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Nevada-2020-02-15","Nevada","2020-02-15",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Nevada-2020-02-16","Nevada","2020-02-16",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Nevada-2020-02-17","Nevada","2020-02-17",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Nevada-2020-02-18","Nevada","2020-02-18",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Nevada-2020-02-19","Nevada","2020-02-19",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Nevada-2020-02-20","Nevada","2020-02-20",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
"Nevada-2020-02-21","Nevada","2020-02-21",0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,0
